Start Time,Stop Time,Duration,Type,MP3 File,Transcript File,Transcript,Summary
3544.6,3564.9,20.3,speech,speech_output_segment_237.mp3,speech_3544.txt,"/ RSV 알고 계신가요? RSV는 독감 바이러스만큼 전염성이 강한 급성 호흡계 감염 바이러스로 영료 하나 60세 이상 성인에서 감염시 8염 등 심각한 합병증으로 이어질 수 있습니다.
  주로 독감 바이러스와 비슷한 시기에 발생하는 RSV. 자세한 내용은 의사와 상담하세요. 이 광고는 RSV 질환 인식 캠페인입니다.","- 분류: 광고
- 제품: RSV 질환 인식 캠페인
- 회사: 해당 정보 없음"
3564.9,3605.1,40.3,music,music_output_segment_238.mp3,music_3564.txt,"/ 건강을 생각하는 위더스 위더스
  생명을 존중하는 위더스 위더스
  희망증 젊은 비연 위더스 위더스
  안전한 건강기업 위더스 위더스
  위더스 위더스 위더스 위더스","- 분류: 광고
- 제품: 위더스
- 회사: 위더스"
3605.1,3610.3,5.1,speech,speech_output_segment_239.mp3,speech_3605.txt,/ 나란님이 선택하신 맛 좋은 대왕인표 6살에서 7시를 알려드립니다.,"- 분류: 광고
- 제품: 대왕인표
- 회사: 나란"
3610.3,3612.0,1.8,music,music_output_segment_240.mp3,music_3610.txt,/ 띠이이이이이이이이,"- 분류: 안됨
- 제품: 
- 회사:"
3612.0,3634.0,22.0,music,music_output_segment_241.mp3,music_3612.txt,/ 1.,"분류: 안됨
제품: 없음
회사: 없음"
3634.0,3641.5,7.5,speech,speech_output_segment_242.mp3,speech_3634.txt,"/ 매주 일요일 3, 4부 사운드에이 스페셜입니다.
  지난주부터 계속해서 빌보드에 선정한","- 분류: 안됨
- 제품:
- 회사:"
3641.5,3647.2,5.7,music,music_output_segment_243.mp3,music_3641.txt,"/ hyped
  15국에","- 분류: 안됨
- 제품:
- 회사:"
3647.2,3654.0,6.8,music; speech,music_output_segment_245.mp3; speech_output_segment_244.mp3; speech_output_segment_246.mp3,music_3650.txt; speech_3651.txt; speech_3647.txt,"/ 이별노래
  최고의 이별노래 /  / 75. 베스트 브레이크업 송","- 분류: 광고
- 제품: 이별노래
- 회사: 베스트 브레이크업 송"
3654.0,3660.4,6.4,music,music_output_segment_247.mp3,music_3653.txt,"/ 오버홀타임
  아 이 겨울에","- 분류: 안됨
- 제품:
- 회사:"
3660.4,3668.0,7.6,music; speech,speech_output_segment_248.mp3; music_output_segment_249.mp3; speech_output_segment_250.mp3,speech_3660.txt; music_3661.txt; speech_3663.txt,"/ 헤어지신 분들 / To be continued / 울리고나 이런 의도는 전혀 없다는 것을
  다시 한번 밝혀드리면서","- 분류: 아님
- 제품: 
- 회사:"
3668.0,3675.0,7.0,speech; music,speech_output_segment_252.mp3; music_output_segment_251.mp3,speech_3670.txt; music_3668.txt,"/ 쪼! / 근데 왜 쓸데없이 이런 걸 선정하는지는 모르겠어요
  근데 음악들이 좋기 때문에","- 분류: 아님
- 제품: 
- 회사:"
3675.0,3677.4,2.4,music,music_output_segment_253.mp3,music_3675.txt,/ 으아아아,"- 분류: 안됨
- 제품: 
- 회사:"
3677.4,3683.2,5.8,speech,speech_output_segment_254.mp3,speech_3677.txt,"/ 저희들이 방송하고 있습니다
  자 오늘 30이 부터 출발합니다
  30이","- 분류: 안됨
- 제품:
- 회사:"
3683.2,3686.6,3.4,speech; music,speech_output_segment_256.mp3; music_output_segment_255.mp3,music_3683.txt; speech_3684.txt,/  / 리조의 2019년 작품?,"- 분류: 안됨
- 제품:
- 회사:"
3686.6,3726.7,40.1,music,music_output_segment_257.mp3,music_3686.txt,/ 트로트 헐 Howl,"- 분류: 안됨
- 제품:
- 회사:"
3726.7,3861.6,134.9,music,music_output_segment_258.mp3,music_3726.txt,"/ Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q
  Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&
  A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q
  A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q
  A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q&A Q","- 분류: 아님
- 제품: 
- 회사:"
3861.6,3867.2,5.6,speech,speech_output_segment_259.mp3,speech_3861.txt,"/ 아 리조의 true the heart 였습니다.
  2019년에","- 분류: 안됨
- 제품:
- 회사:"
3867.2,3874.2,7.1,speech,speech_output_segment_261.mp3; speech_output_segment_260.mp3,speech_3869.txt; speech_3867.txt,"/ 싱글차트 1위에 올린 곡입니다. / 원래는 2017년에 발매됐거든요.
  근데 전혀 주목받지 못하다가","- 분류: 안됨
- 제품: 
- 회사:"
3874.2,3879.3,5.1,speech,speech_output_segment_262.mp3,speech_3874.txt,/ 그 동영상 왜 짧은 거 올리는 데 있잖아. 쇼트 폼이라고 부르죠.,"- 분류: 아님
- 제품: 
- 회사:"
3879.3,3885.8,6.4,speech,speech_output_segment_263.mp3; speech_output_segment_265.mp3; speech_output_segment_264.mp3,speech_3881.txt; speech_3879.txt; speech_3883.txt,/ 쇼트폼 플랫폼이소 / 이 고기 / 많이 사용되면서 인기가 올랐죠.,"- 분류: 아님
- 제품:
- 회사:"
3885.8,3891.0,5.2,speech,speech_output_segment_267.mp3; speech_output_segment_268.mp3; speech_output_segment_266.mp3,speech_3887.txt; speech_3889.txt; speech_3885.txt,/ 그래서 싱글자TV / 음.. 이런 걸 이제 / 뒤늦게 히트하는 걸,"- 분류: 안됨
- 제품:
- 회사:"
3891.0,3898.4,7.4,speech,speech_output_segment_269.mp3; speech_output_segment_270.mp3,speech_3890.txt; speech_3894.txt,/ 슬리퍼 히트라고 얘기합니다. / 아 내용은 뭐 이별한 뒤에도 슬퍼하지 않고,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
3898.4,3903.5,5.1,speech,speech_output_segment_273.mp3; speech_output_segment_272.mp3; speech_output_segment_271.mp3,speech_3898.txt; speech_3901.txt; speech_3902.txt,/ 둘이 당당한 여성의 태도를 / 뷰사한 / 가사입니다.,"- 분류: 안됨
- 제품:
- 회사:"
3903.5,3909.1,5.6,speech,speech_output_segment_275.mp3; speech_output_segment_274.mp3,speech_3907.txt; speech_3903.txt,/ 그래미에서 베스트 팝솔로 퍼포먼스 부분을 쇼그릇고요. / 리조예,"- 분류: 안됨
- 제품:
- 회사:"
3909.1,3914.4,5.2,speech,speech_output_segment_278.mp3; speech_output_segment_276.mp3; speech_output_segment_277.mp3,speech_3909.txt; speech_3911.txt; speech_3910.txt,/ Truth Hearts / 30일 / 최고의 이별노래 29위는,"- 분류: 안됨
- 제품:
- 회사:"
3914.4,3921.0,6.7,speech,speech_output_segment_280.mp3; speech_output_segment_279.mp3,speech_3914.txt; speech_3916.txt,/ 고티의 피쳐링 킴 브라우 / 야 이거 벌써 이렇게 됐네 2011년 작품,"- 분류: 아님
- 제품: 
- 회사:"
3921.0,3925.8,4.7,speech,speech_output_segment_282.mp3; speech_output_segment_281.mp3,speech_3923.txt; speech_3921.txt,/ Somebody that I used to know. / 광고 주의에 듣겠습니다.,"- 분류: 아님
- 제품:
- 회사:"
3925.8,3988.1,62.4,speech,speech_output_segment_283.mp3,speech_3925.txt,"/ 왜 가벼운 참치지?
  지방 낮춰? 가벼워서!
  웃뚜기 가벼운 참치!
  바로 먹어? 간편해서!
  웃뚜기 가벼운 참치! 단백질도 챙겨줘서!
  웃뚜기 가벼운 참치!
  든든하고? 맛있어서!
  웃뚜기 가벼운 참치!
  참치에 없던 가벼움! 웃뚜기 가벼운 참치!
  웃뚜기!
  마트에서 하얀 참치캔을 찾아보세요!
  지금 직장인에게 가장 필요한 능력은?
  인내력? 정보력! 기획력! 영업력!
  삼성금융연금력!
  삼성생명, 삼성화제, 삼성증권, 삼성자산운용이 함께 연금력을 만들어갑니다.
  삼성금융, 퇴직연금, 원금손실에 유의하시고, 자세한 내용은 삼성금융참조.
  저 아이유가 정착한 퇴직연금 하플. 우리 은행, 연금프렌즈.
  요즘 잘 나가는 퇴직연금이라 다들 넘어오는 중이거든요.
  우리로 넘어와요.
  퇴직연금의 A2G, 우리 은행, 연금프렌즈.
  투자전 설명청취, 상품 설명서, 약관펠독, 원금손실 발생 가능위 투자자 귀속.","- 분류: 광고
- 제품: 가벼운 참치
- 회사: 웃뚜기

- 분류: 광고
- 제품: 퇴직연금
- 회사: 삼성생명, 삼성화제, 삼성증권, 삼성자산운용

- 분류: 광고
- 제품: 퇴직연금
- 회사: 우리 은행"
3988.1,4006.5,18.4,music,music_output_segment_284.mp3,music_3988.txt,"/ 빨간 하얀 라면도 푸디버디움
  바삭 팡팡 치킨도 푸디버디움
  Everybody DDD 푸디버디움
  푸디버디 DDD 푸디버디움
  우리아이 인바친구 푸디버디","- 분류: 광고
- 제품: 푸디버디움
- 회사: 푸디버디"
4006.5,4011.7,5.2,speech,speech_output_segment_285.mp3,speech_4006.txt,"/ 안녕하세요. 윤종신입니다.
  이정아입니다. 탄탄한 네일을 위해 함께 들어볼까요?","- 분류: 안됨
- 제품:
- 회사:"
4011.7,4018.0,6.3,music,music_output_segment_286.mp3,music_4011.txt,/ 부탁드립니다!,"- 분류: 안됨
- 제품:
- 회사:"
4018.0,4027.2,9.2,speech,speech_output_segment_287.mp3,speech_4018.txt,"/ 3등 연급은 탄탄한 신안은행 3등 연급
  투자전 3명 정치 3분 3면서 약관필도
  공급 순실 발생 가능 및 투자자 귀속
  IRP 수수료 최재 0.21% 이며 홈페이지 참고","- 분류: 광고
- 제품: 3등 연급
- 회사: 신안은행"
4027.2,4045.4,18.2,music,music_output_segment_288.mp3,music_4027.txt,/ 호텔식 샤브 밀폐 샤브홀데이,"- 분류: 광고
- 제품: 샤브홀데이
- 회사: 호텔식 샤브"
4045.4,4066.8,21.4,speech,speech_output_segment_289.mp3,speech_4045.txt,/ 사랑해,"- 분류: 아님
- 제품: 
- 회사:"
4066.8,4309.2,242.5,music,music_output_segment_290.mp3,music_4066.txt,"/ I told myself that you were right for me
  But felt so lonely in your company
  But that was lovin' to make us still remember
  You can get addicted to a certain kind of sadness
  Like resignation to the end, always the end
  So when we found we could not make sense
  Well you said that we would still be friends
  But I admit that I was clueless that it was over
  But you didn't have to cut me off
  Bigger like a nail, I happened to know we were nothing
  I don't even need your love
  But you treat me like a stranger and I feel so rough
  No, you didn't have to stoop so low
  Heavy friends, collect your records and we'll change your number
  Kissin' I need that ball
  Now you're just somebody that I used to know
  Now you're just somebody that I used to know
  Now you're just somebody that I used to know
  You can get addicted to a certain kind of sadness
  Like resignation to the end, always the end
  So when we found we could not make sense
  Well you treat me like a stranger and I feel so rough
  No, you didn't have to cut me off
  Bigger than a nail, I happened to know we were nothing
  But I don't want to live that way
  We didn't learn to every word you say
  You said that you could let it go
  And I wouldn't catch you
  hung up on somebody that you used to know
  But you didn't have to cut me off
  Bigger than a nail, I happened to know we were nothing
  I don't even need your love
  But you treat me like a stranger and I feel so rough
  I didn't have to stop so long
  Having friends, collect your tickets and change your number
  Kissin' I need that ball
  Now you're just somebody that I used to know
  Somebody I used to know
  Somebody that I used to know
  Somebody I used to know
  Somebody I used to see
  Somebody that I used to know
  I used to know
  That I used to know
  I used to know
  Somebody","- 분류: 아님
- 제품:
- 회사:"
4309.2,4315.2,6.0,speech,speech_output_segment_291.mp3; speech_output_segment_292.mp3,speech_4311.txt; speech_4309.txt,"/ 아 29위 / 곧 뒤에 피처링 킴브라,
  Somebody that I used to know.","- 분류: 아님
- 제품:
- 회사:"
4315.2,4321.1,5.9,speech,speech_output_segment_294.mp3; speech_output_segment_293.mp3; speech_output_segment_295.mp3,speech_4315.txt; speech_4317.txt; speech_4319.txt,/ 2011년 작품입니다. /  / 이게 좀...,"- 분류: 안됨
- 제품:
- 회사:"
4321.1,4326.6,5.4,speech,speech_output_segment_296.mp3; speech_output_segment_297.mp3,speech_4321.txt; speech_4322.txt,/ 브라질 음악의 고장. / 루이스봉파라고 있습니다. 루이스봉파에,"- 분류: 안됨
- 제품:
- 회사:"
4326.6,4332.1,5.6,speech,speech_output_segment_300.mp3; speech_output_segment_299.mp3; speech_output_segment_298.mp3,speech_4330.txt; speech_4326.txt; speech_4328.txt,/ 1967년 곡. / 세비야를 / 샘플링에서 사용했죠,"- 분류: 아님
- 제품:
- 회사:"
4332.1,4340.2,8.1,speech,speech_output_segment_303.mp3; speech_output_segment_301.mp3; speech_output_segment_302.mp3,speech_4333.txt; speech_4335.txt; speech_4332.txt,"/ 싱글차트 1위에 올랐고요. / 영국에서도 1위 / 포티에 피쳐링 킴 브라,
  somebody that I used to know.","- 분류: 아님
- 제품:
- 회사:"
4340.2,4348.4,8.2,speech,speech_output_segment_306.mp3; speech_output_segment_304.mp3; speech_output_segment_305.mp3,speech_4343.txt; speech_4341.txt; speech_4340.txt,/ 이십. / 구이 / 75 makes us best break up songs of all time,"- 분류: 안됨
- 제품: 
- 회사:"
4348.4,4354.6,6.2,speech,speech_output_segment_307.mp3; speech_output_segment_309.mp3; speech_output_segment_310.mp3; speech_output_segment_308.mp3,speech_4350.txt; speech_4353.txt; speech_4351.txt; speech_4348.txt,/ 28위는 / 오쇼예 / 바원입니다. / 2천 4년 작품.,"- 분류: 안됨
- 제품:
- 회사:"
4354.6,4361.5,6.9,speech,speech_output_segment_311.mp3; speech_output_segment_312.mp3,speech_4357.txt; speech_4354.txt,"/ 번, 불태운 되는 거 아니에요? / 이미 관계가 끝났습니다.
  이 관계를 완전히 불태워버린...","- 분류: 아님
- 제품: 
- 회사:"
4361.5,4369.1,7.7,speech,speech_output_segment_316.mp3; speech_output_segment_314.mp3; speech_output_segment_313.mp3; speech_output_segment_315.mp3,speech_4362.txt; speech_4364.txt; speech_4361.txt; speech_4366.txt,/ 예 /  / 그 정확하게 / 밝혀진 건 없습니다만 이 당시에.,"- 분류: 안됨
- 제품: 
- 회사:"
4369.1,4377.0,7.9,speech,speech_output_segment_318.mp3; speech_output_segment_319.mp3; speech_output_segment_317.mp3,speech_4372.txt; speech_4373.txt; speech_4369.txt,/ TLC의 멤버 / 칠리하고 / 어슈가 연인관계였거든요?,"- 분류: 아님
- 제품: 
- 회사:"
4377.0,4384.3,7.4,speech,speech_output_segment_322.mp3; speech_output_segment_320.mp3; speech_output_segment_321.mp3,speech_4381.txt; speech_4378.txt; speech_4376.txt,/ 그다지 헤어졌어요 / 이것에 관한 노래라고 / 사람들이 다 생각하는 거죠?,"- 분류: 아님
- 제품:
- 회사:"
4384.3,4390.3,5.9,speech,speech_output_segment_323.mp3,speech_4384.txt,/ 뭐 저도 어디선가 이렇게 얘기했다는 것도 같고요,"- 분류: 안됨
- 제품:
- 회사:"
4390.3,4397.0,6.7,speech,speech_output_segment_325.mp3; speech_output_segment_324.mp3,speech_4394.txt; speech_4390.txt,"/ 뭐 영감을 얻은 곡이라는 그런 얘기도 했고요 / 음..
  어시한테 물어봐야지","- 분류: 안됨
- 제품:
- 회사:"
4397.0,4402.8,5.8,speech,speech_output_segment_326.mp3; speech_output_segment_327.mp3,speech_4397.txt; speech_4399.txt,"/ ...
  자, 어수에!! / 뻔히 28위. 27위는","- 분류: 안됨
- 제품: 
- 회사:"
4402.8,4408.1,5.4,speech,speech_output_segment_329.mp3; speech_output_segment_330.mp3; speech_output_segment_328.mp3,speech_4402.txt; speech_4405.txt; speech_4406.txt,/ 1972년 작품 / 엘비 스프레스리 / Always,"- 분류: 안됨
- 제품:
- 회사: 엘비 스프레스리"
4408.1,4414.3,6.1,speech,speech_output_segment_331.mp3; speech_output_segment_332.mp3; speech_output_segment_333.mp3,speech_4412.txt; speech_4409.txt; speech_4408.txt,/ on my mind / 두고 부탁드리겠습니다. 먼저 28위 아쉬워 / 본,"- 분류: 안됨
- 제품:
- 회사:"
4414.3,4519.6,105.3,music,music_output_segment_334.mp3,music_4414.txt,"/ But I don't understand why
  She's burning me to hold on to this
  I know this is something I gotta do
  But that don't mean I want to
  What I'm trying to say is that
  I love you I just
  I feel like this
  It's coming to an end
  And it's better for me to
  Let it go now
  And hold on and hurt you
  I gotta let it burn
  It's coming burn for me to say this
  It's coming from my heart
  It's been a long time coming
  But we didn't pin fell apart
  We really wanna work this out
  And I don't think it gonna change
  I do but you don't
  Think it's best we go our separate ways
  Yeah everyone
  I should stay at this relationship
  When I'm hurting baby
  I ain't happy baby
  Cause there's so many other things
  I gotta deal with
  I think that you should
  Let it burn
  When you're feeling the same
  And your body don't want you
  You know I gotta let it go
  Cause the body ain't jumping like it used to
  Oh no
  If you know that's not true
  Let it burn
  Let it burn
  Gotta let it burn
  You know it's best for yourself
  But you
  Ain't the thought of a being
  With someone else
  But you know that it's over
  Let it burn
  Let it burn
  Let it burn
  Gonna let it burn
  Got somebody here but I want you
  Cause the feeling","- 분류: 아님
- 제품:
- 회사:"
4519.6,4523.1,3.5,speech,speech_output_segment_335.mp3,speech_4519.txt,"/ NAME THE SAME
  FIND MYSELF DOLLIN' HER
  YO NAME
  NAME THIS TIME IN D","- 분류: 안됨
- 제품:
- 회사:"
4523.1,4536.4,13.3,music,music_output_segment_336.mp3,music_4523.txt,/ 부탁드립니다!,"- 분류: 안됨
- 제품:
- 회사:"
4536.4,4818.8,282.4,music,music_output_segment_337.mp3,music_4536.txt,"/ 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 �
  뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅�
  뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅�
  뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅�
  뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 뱅뱅 �
  그만둬, 그만둬, 그만둬
  그만둬, 그만둬, 그만둬
  그만둬, 그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬, 그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  그만둬
  You were always on my mind
  Tell me, tell me that your sweet love hasn't died
  Give me, give me one more chance to keep you satisfied
  I said it's fine
  Little things I should have said and done
  I just never took the time
  You were always on my mind
  You were always on my mind","- 분류: 아님
- 제품: 
- 회사:"
4818.8,4872.9,54.0,music,music_output_segment_338.mp3,music_4818.txt,"/ 여기가
  네, 우리","- 분류: 안됨
- 제품:
- 회사:"
4872.9,4879.8,7.0,speech,speech_output_segment_340.mp3; speech_output_segment_339.mp3,speech_4872.txt; speech_4875.txt,"/ 아, 23L 비스프레슬리에 / Always on my mind","- 분류: 안됨
- 제품: 
- 회사:"
4879.8,4885.5,5.7,speech,speech_output_segment_343.mp3; speech_output_segment_341.mp3; speech_output_segment_342.mp3,speech_4879.txt; speech_4881.txt; speech_4883.txt,/ 그 왠 맥크레이라는 가수가 / 가장 먼저 발표했고요 / 브랜덜리도 발표했고,"- 분류: 안됨
- 제품:
- 회사:"
4885.5,4892.3,6.8,speech,speech_output_segment_344.mp3; speech_output_segment_346.mp3; speech_output_segment_345.mp3,speech_4888.txt; speech_4890.txt; speech_4885.txt,/ 다 히트가 안됐습니다 / 엘비 스프레슬리 버전이 / 엄청 히트하면서,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
4892.3,4901.6,9.2,speech,speech_output_segment_349.mp3; speech_output_segment_348.mp3; speech_output_segment_347.mp3,speech_4896.txt; speech_4892.txt; speech_4895.txt,/ 그 뒤에 또 패션 보이스 커버에서 히트 시켰고요. / 네 / 1972년 작품 Always On My Mind,"- 분류: 아님
- 제품:
- 회사:"
4901.6,4905.9,4.3,speech,speech_output_segment_350.mp3,speech_4901.txt,/ 엘비스프레슬리 앞에 들으시는 마음은 28위 어치어에,"- 분류: 안됨
- 제품: 
- 회사:"
4905.9,4911.0,5.1,speech,speech_output_segment_351.mp3,speech_4905.txt,/ 자 최고의 이별노래 26위는,"- 분류: 안됨
- 제품:
- 회사:"
4911.0,4916.5,5.5,speech,speech_output_segment_354.mp3; speech_output_segment_353.mp3; speech_output_segment_352.mp3,speech_4912.txt; speech_4911.txt; speech_4915.txt,/ 푸르노 마우스 / When I was your man / 이천,"- 분류: 안됨
- 제품: 푸르노 마우스
- 회사: 이천"
4916.5,4922.1,5.6,speech,speech_output_segment_357.mp3; speech_output_segment_356.mp3; speech_output_segment_355.mp3,speech_4919.txt; speech_4916.txt; speech_4918.txt,/ 13년 작품 / 어 / 이건 뭐 그 당시 여자친구였던,"- 분류: 안됨
- 제품: 
- 회사:"
4922.1,4927.4,5.3,speech,speech_output_segment_361.mp3; speech_output_segment_359.mp3; speech_output_segment_360.mp3; speech_output_segment_362.mp3; speech_output_segment_358.mp3,speech_4922.txt; speech_4924.txt; speech_4926.txt; speech_4925.txt,/ 예 / 모델이죠? / ですか? / 3번 / 아잇,"- 분류: 안됨
- 제품: 
- 회사:"
4927.4,4934.8,7.4,speech,speech_output_segment_363.mp3; speech_output_segment_364.mp3,speech_4927.txt; speech_4931.txt,/ 이 사람하고 헤어지면 안 되겠다. 이게 두려워서 만들었다 그래. / 이 노래 만들어서 그런가 아직도 생기고 있습니다.,"- 분류: 아님
- 제품:
- 회사:"
4934.8,4940.2,5.4,speech,speech_output_segment_365.mp3; speech_output_segment_366.mp3,speech_4934.txt; speech_4938.txt,"/ 오우
  미국 싱글 자트 1위 / 영국차트 2위","- 분류: 안됨
- 제품:
- 회사:"
4940.2,4946.0,5.8,speech,speech_output_segment_367.mp3; speech_output_segment_368.mp3; speech_output_segment_369.mp3,speech_4942.txt; speech_4940.txt; speech_4944.txt,/ When I was your man / 보노마스 이심유기 / 25위는?,"- 분류: 아님
- 제품:
- 회사:"
4946.0,4948.0,2.0,speech,speech_output_segment_370.mp3,speech_4945.txt,/ 나탈리 인브롤리아,"- 분류: 아님
- 제품: 없음
- 회사: 없음"
4948.0,4953.1,5.1,speech,speech_output_segment_371.mp3,speech_4947.txt,/ 톤입니다. 26이 꼭부터 먼저 듣겠습니다. 브루노마스,"- 분류: 아님
- 제품: 
- 회사:"
4953.1,4954.9,1.8,speech,speech_output_segment_372.mp3,speech_4953.txt,/ When I was your man,"- 분류: 아님
- 제품: 
- 회사:"
4954.9,5032.6,77.7,music,music_output_segment_373.mp3,music_4954.txt,"/ Say in bed but I feel just a little bit bigger now
  Does it just tear me down?
  Cause my heart breaks a little
  When I hear your name
  It all just sounds like
  Ooh
  Too young, too dumb to realize
  That I should have bought you flowers
  And held your hand
  I should have gave you all my hours
  When I had the chance
  Take it to everybody
  Cause all you wanted to do was dance
  Now my baby's dancing
  But she's dancing with another man","- 분류: 아님
- 제품:
- 회사:"
